objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet011,1,00:00:01.530,00:00:04.380,Beau Newsome,This is why I turned professional for recording now.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,2,00:00:06.990,00:00:17.400,Beau Newsome,"hello, my name is Bo news someone here with Dan Orozco code associate professor at the ui and we're here on behalf of the University of Idaho archives and special.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,3,00:00:18.119,00:00:30.330,Beau Newsome,collections department and we're doing an oral History project on Howard Hughes video slash Main Street video co op so Dan if you'd like to introduce yourself and give you a little.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,4,00:00:31.350,00:00:34.170,Beau Newsome,describe your relationship with the video store.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,5,00:00:35.610,00:00:57.210,Daniel Orozco,"Okay, my name is Daniel roscoe as both said, I am the associate professor in the department of English at the University of Idaho and my association with what was back then Howard Hughes video began about 18 and a half years ago.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,6,00:00:57.330,00:00:58.980,Daniel Orozco,Probably the.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,7,00:01:00.360,00:01:02.790,Daniel Orozco,By by the end of the first week.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,8,00:01:03.930,00:01:08.940,Daniel Orozco,"of me moving to town, because I was looking for the video store.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,9,00:01:10.080,00:01:14.880,Beau Newsome,So you know you soon as your came to Moscow you gotta you seek out a video star.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,10,00:01:15.390,00:01:18.300,Daniel Orozco,yeah I mean I I moved here from the.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,11,00:01:19.590,00:01:21.600,Daniel Orozco,San Francisco Bay area and.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,12,00:01:22.710,00:01:33.900,Daniel Orozco,"Any neighborhood I lived in had about four or five video stores and before I moved here, I did my research in Moscow had a let me think one.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,13,00:01:35.790,00:01:39.900,Daniel Orozco,In so I I I sought the place out.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,14,00:01:41.430,00:01:42.870,Beau Newsome,Very it was a priority.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,15,00:01:44.430,00:01:49.860,Beau Newsome,And the power to use video was better than anyone in the Bay area is that correct.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,16,00:01:52.290,00:01:53.670,Beau Newsome,I don't want to put words in your mouth.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,17,00:01:55.590,00:01:56.040,Daniel Orozco,well.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,18,00:01:56.280,00:02:00.120,Daniel Orozco,I mean it was surprisingly good for a small town.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,19,00:02:00.390,00:02:03.600,Daniel Orozco,"Okay, I mean, I think that.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,20,00:02:05.970,00:02:07.200,Daniel Orozco,A couple of things.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,21,00:02:08.430,00:02:29.040,Daniel Orozco,"made it ranked along with some of the best places that i've been at like say in Seattle or San Francisco one was of course the the knowledgeable staff you can't run a video store by having people working in it, who who don't want to work there, and you don't love movies.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,22,00:02:29.640,00:02:32.100,Daniel Orozco,So I think that was.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,23,00:02:34.260,00:02:45.630,Daniel Orozco,"Pretty exceptional and the other thing was, and I remember you guys are doing this, or they were doing this, since i've been there is building up that criterion collection.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,24,00:02:45.750,00:02:46.560,Beau Newsome,mm hmm.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,25,00:02:47.520,00:02:52.590,Daniel Orozco,Which which I thought was a was a great source.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,26,00:02:53.640,00:03:01.380,Daniel Orozco,"To have back then, this was way before I mean you can get criterion collection stuff online and and.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,27,00:03:02.490,00:03:07.470,Daniel Orozco,"And stream them online, not everything I don't think they don't have it all up but.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,28,00:03:08.220,00:03:10.740,Beau Newsome,I think it goes in waves right on their website.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,29,00:03:10.830,00:03:16.080,Daniel Orozco,I think so yeah yeah it like ebbs and flows we're going to do these then we're going to do the.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,30,00:03:16.800,00:03:22.530,Daniel Orozco,"Right um but I, I really liked.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,31,00:03:23.730,00:03:27.930,Daniel Orozco,The opportunity to see this classic stuff.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,32,00:03:29.190,00:03:32.010,Daniel Orozco,"that's, what do you call it that's been.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,33,00:03:35.670,00:03:36.510,Daniel Orozco,chosen.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,34,00:03:37.170,00:03:51.480,Daniel Orozco,"By criterion, and also the other thing I liked about Howard Hughes is is if I asked for something and they didn't have it, they would most likely get a copy of it.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,35,00:03:52.350,00:03:52.740,,yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,36,00:03:54.150,00:04:03.000,Beau Newsome,yeah we've talked about that list that we kept kind of by the counter of we just keep a list of writing recommendations down and.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,37,00:04:03.090,00:04:03.690,Daniel Orozco,yeah yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,38,00:04:03.990,00:04:04.740,Beau Newsome,yeah get them.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,39,00:04:05.220,00:04:17.700,Daniel Orozco,"yeah and it would be, I mean it would be one copy, but it will be a copy that would that would be enough for for the people that went in for a town, you know I mean it most you'd have to wait like maybe a week.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,40,00:04:19.170,00:04:24.690,Daniel Orozco,"Sometimes you'd have to wait, because one of the employees have it at home bow.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,41,00:04:26.190,00:04:27.570,Daniel Orozco,yeah and.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,42,00:04:28.140,00:04:29.970,Beau Newsome,I think the recording cut that part out.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,43,00:04:31.080,00:04:33.780,Beau Newsome,"Or at least, it will cut that part out.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,44,00:04:33.870,00:04:35.010,Daniel Orozco,yeah okay.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,45,00:04:38.160,00:04:50.670,Daniel Orozco,"But I mean one of the moving from a not to belabor the the cliches or the stereotypes, but moving from a big city to a small town.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,46,00:04:52.590,00:04:55.110,Daniel Orozco,I thought would entail lots of.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,47,00:04:56.220,00:04:57.720,Daniel Orozco,sacrifices.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,48,00:04:59.340,00:05:15.390,Daniel Orozco,"And one of the things that that I think was a relief was was having a video store like Howard Hughes, not just because I like to watch movies, but but because it's it felt like this.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,49,00:05:18.570,00:05:22.710,Daniel Orozco,"This Community this place to go, you know what I mean.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,50,00:05:23.130,00:05:23.520,,yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,51,00:05:24.630,00:05:27.240,Beau Newsome,So you're not you would say that.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,52,00:05:28.440,00:05:32.100,Beau Newsome,It was important to Moscow and was an important part of the Community.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,53,00:05:32.430,00:05:42.870,Daniel Orozco,"Oh yeah well, it was it was to me, I mean I I I I, I think it was a was an important part of my Community right.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,54,00:05:44.490,00:05:44.730,Beau Newsome,As.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,55,00:05:45.060,00:05:45.450,Beau Newsome,mine.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,56,00:05:45.600,00:05:47.850,Daniel Orozco,"As, which is the Community that matters for me yeah.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,57,00:05:47.910,00:05:49.680,Beau Newsome,Right your your community.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,58,00:05:50.040,00:05:52.200,Beau Newsome,yeah your Community matters to me too.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,59,00:05:56.550,00:06:03.180,Beau Newsome,So you're kind of picturing a video store in a small town being like something like a gas station would have or something.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,60,00:06:04.620,00:06:11.160,Daniel Orozco,"yeah I was, I mean again, this was the first small time I move into and lots of cliches and in and.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,61,00:06:12.330,00:06:26.880,Daniel Orozco,"stereotypes about it that were that were in my my mind, and that was certainly one of them, you know there'd be there'd be no no place to eat there be no one that i'd have a you know, an affinity with and in there, there would be a.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,62,00:06:28.230,00:06:36.690,Daniel Orozco,"Video store that that didn't have anything I want it, I mean we have the criterion collection for god's sake that's pretty that's pretty amazing.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,63,00:06:36.990,00:06:40.740,Beau Newsome,Like when you do you remember what year was that you got to Moscow.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,64,00:06:40.950,00:06:41.790,Daniel Orozco,It was about.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,65,00:06:42.930,00:06:45.390,Daniel Orozco,It was about 2003.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,66,00:06:46.650,00:06:54.120,Beau Newsome,Because i'm trying to think if that was most that the video store because we've talked about the four iterations of the video store there was.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,67,00:06:55.320,00:07:05.640,Beau Newsome,"There was a little corner store on the corner of fifth and Washington, and then the appliance store moved out to the highway so expanded all the whole block of fifth street.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,68,00:07:06.060,00:07:06.480,Daniel Orozco,mm hmm.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,69,00:07:06.810,00:07:07.440,Daniel Orozco,And yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,70,00:07:08.160,00:07:13.830,Daniel Orozco,"I was when I got here, it was when it was across the street from what is now the Co op.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,71,00:07:14.190,00:07:15.420,Daniel Orozco,Right right yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,72,00:07:15.720,00:07:20.820,Beau Newsome,"And, was it mostly vhs at that point, do you remember, are we trying to trickle in DVDs at that point.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,73,00:07:21.300,00:07:22.770,Daniel Orozco,I think you had both.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,74,00:07:24.150,00:07:29.160,Daniel Orozco,"At that point, I mean you would you I keep saying you because.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,75,00:07:29.730,00:07:30.810,Daniel Orozco,The bow you were.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,76,00:07:31.170,00:07:39.420,Daniel Orozco,"You work there, and you were somebody I knew who work there, so when I say you I mean our US right, but you guys had lots of.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,77,00:07:40.530,00:07:57.810,Daniel Orozco,"vhs and I realized in retro I was always haranguing you to get rid of them, nobody has vhs get out of here, you know, but I mean in in retrospect, it seems like a really great service to the community to keep those because you have people that rented them.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,78,00:07:59.040,00:07:59.400,Beau Newsome,yeah.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,79,00:07:59.820,00:08:00.540,Beau Newsome,I guess.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,80,00:08:00.960,00:08:04.260,Daniel Orozco,"We probably not a lot, but you but you still kept them.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,81,00:08:04.770,00:08:10.380,Beau Newsome,"know that was my next question was were you, because obviously you weren't hesitant to move on to DVD but.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,82,00:08:10.770,00:08:11.400,Daniel Orozco,knew.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,83,00:08:11.640,00:08:13.440,Beau Newsome,We had a lot of customers who were.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,84,00:08:14.550,00:08:25.140,Daniel Orozco,"yeah yeah and it, you know it, it, for whatever reason, you know I mean I mean I can understand the impulse to hang on to a technology that you're familiar with.",2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,85,00:08:26.100,00:08:28.380,Daniel Orozco,And it didn't diminish.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,86,00:08:29.880,00:08:31.500,Daniel Orozco,What you had in terms of the.,2021-05-15_danorozco_videostore_transcript.vtt
mainstreet011,87,00:08:32.970,00:08:34.020,,"DVDs, though.",2021-05-15_danorozco_videostore_transcript.vtt
